candidate_id,kind,params,complexity,train_accuracy,train_macro_f1,train_balanced_accuracy,train_recall_range,val_accuracy,val_macro_f1,val_balanced_accuracy,val_recall_range,val_min_recall
2678,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 150, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.8088235294117647,0.8081842414385109,0.8088235294117647,0.17647058823529405,0.84375,0.8352941176470589,0.84375,0.5,0.5
2679,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 150, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.8235294117647058,0.8244453463203463,0.8235294117647058,0.11764705882352944,0.84375,0.8352941176470589,0.84375,0.5,0.5
2680,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 150, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.8088235294117647,0.8081842414385109,0.8088235294117647,0.17647058823529405,0.84375,0.8352941176470589,0.84375,0.5,0.5
2681,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 150, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.8088235294117647,0.8081842414385109,0.8088235294117647,0.17647058823529405,0.8125,0.8041666666666667,0.8125,0.5,0.5
2682,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",2,0.8382352941176471,0.8390191560495166,0.838235294117647,0.17647058823529416,0.78125,0.7725490196078432,0.78125,0.5,0.5
2683,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.8088235294117647,0.8059250136836343,0.8088235294117647,0.2941176470588235,0.8125,0.8031746031746032,0.8125,0.5,0.5
2684,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.8235294117647058,0.8226190476190476,0.8235294117647058,0.23529411764705876,0.8125,0.8031746031746032,0.8125,0.5,0.5
2685,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.8382352941176471,0.8390191560495166,0.838235294117647,0.17647058823529416,0.8125,0.8031746031746032,0.8125,0.5,0.5
2686,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.8235294117647058,0.8226190476190476,0.8235294117647058,0.23529411764705876,0.8125,0.8031746031746032,0.8125,0.5,0.5
2687,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.8235294117647058,0.8226190476190476,0.8235294117647058,0.23529411764705876,0.78125,0.7725490196078432,0.78125,0.5,0.5
2688,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [23, 0, 50, 0], ""arr"": [9, 0, 15], ""nsr"": null}",2,0.75,0.7482947232947232,0.75,0.2941176470588235,0.84375,0.8352941176470589,0.84375,0.5,0.5
2689,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [23, 0, 50, 0], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7205882352941176,0.7178571428571429,0.7205882352941176,0.2941176470588235,0.875,0.8666666666666667,0.875,0.5,0.5
2690,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [23, 0, 50, 0], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7352941176470589,0.733128078817734,0.7352941176470589,0.2941176470588235,0.875,0.8666666666666667,0.875,0.5,0.5
2691,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [23, 0, 50, 0], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.75,0.7482947232947232,0.75,0.2941176470588235,0.875,0.8666666666666667,0.875,0.5,0.5
2692,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [23, 0, 50, 0], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7352941176470589,0.733128078817734,0.7352941176470589,0.2941176470588235,0.875,0.8666666666666667,0.875,0.5,0.5
2693,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [23, 0, 50, 0], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7352941176470589,0.733128078817734,0.7352941176470589,0.2941176470588235,0.84375,0.8352941176470589,0.84375,0.5,0.5
2694,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [23, 0, 50, 2], ""arr"": [9, 0, 15], ""nsr"": null}",2,0.7941176470588235,0.794901508990693,0.7941176470588235,0.11764705882352944,0.84375,0.8352941176470589,0.84375,0.5,0.5
2695,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [23, 0, 50, 2], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7647058823529411,0.762892316017316,0.7647058823529411,0.23529411764705876,0.875,0.8666666666666667,0.875,0.5,0.5
2696,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [23, 0, 50, 2], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7794117647058824,0.7789908008658009,0.7794117647058824,0.17647058823529405,0.875,0.8666666666666667,0.875,0.5,0.5
2697,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [23, 0, 50, 2], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7941176470588235,0.794901508990693,0.7941176470588235,0.11764705882352944,0.875,0.8666666666666667,0.875,0.5,0.5
2698,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [23, 0, 50, 2], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7794117647058824,0.7789908008658009,0.7794117647058824,0.17647058823529405,0.875,0.8666666666666667,0.875,0.5,0.5
2699,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [23, 0, 50, 2], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7794117647058824,0.7789908008658009,0.7794117647058824,0.17647058823529405,0.84375,0.8352941176470589,0.84375,0.5,0.5
2700,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [23, 0, 50, 5], ""arr"": [9, 0, 15], ""nsr"": null}",2,0.8088235294117647,0.809767316017316,0.8088235294117647,0.11764705882352944,0.84375,0.8352941176470589,0.84375,0.5,0.5
2701,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [23, 0, 50, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7794117647058824,0.7773493268275051,0.7794117647058824,0.23529411764705876,0.875,0.8666666666666667,0.875,0.5,0.5
2702,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [23, 0, 50, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7941176470588235,0.7936688311688311,0.7941176470588235,0.17647058823529405,0.875,0.8666666666666667,0.875,0.5,0.5
2703,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [23, 0, 50, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.8088235294117647,0.809767316017316,0.8088235294117647,0.11764705882352944,0.875,0.8666666666666667,0.875,0.5,0.5
2704,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [23, 0, 50, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7941176470588235,0.7936688311688311,0.7941176470588235,0.17647058823529405,0.875,0.8666666666666667,0.875,0.5,0.5
2705,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [23, 0, 50, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7941176470588235,0.7936688311688311,0.7941176470588235,0.17647058823529405,0.84375,0.8352941176470589,0.84375,0.5,0.5
2706,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [23, 0, 50, 10], ""arr"": [9, 0, 15], ""nsr"": null}",2,0.8235294117647058,0.8244453463203463,0.8235294117647058,0.11764705882352944,0.8125,0.8041666666666667,0.8125,0.5,0.5
2707,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [23, 0, 50, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7941176470588235,0.7916666666666666,0.7941176470588235,0.23529411764705876,0.84375,0.8352941176470589,0.84375,0.5,0.5
2708,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [23, 0, 50, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.8088235294117647,0.8081842414385109,0.8088235294117647,0.17647058823529405,0.84375,0.8352941176470589,0.84375,0.5,0.5
2709,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [23, 0, 50, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.8235294117647058,0.8244453463203463,0.8235294117647058,0.11764705882352944,0.84375,0.8352941176470589,0.84375,0.5,0.5
2710,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [23, 0, 50, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.8088235294117647,0.8081842414385109,0.8088235294117647,0.17647058823529405,0.84375,0.8352941176470589,0.84375,0.5,0.5
2711,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [23, 0, 50, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.8088235294117647,0.8081842414385109,0.8088235294117647,0.17647058823529405,0.8125,0.8041666666666667,0.8125,0.5,0.5
2712,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [23, 0, 150, 5], ""arr"": [9, 0, 15], ""nsr"": null}",2,0.8088235294117647,0.809767316017316,0.8088235294117647,0.11764705882352944,0.8125,0.8041666666666667,0.8125,0.5,0.5
2713,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [23, 0, 150, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7794117647058824,0.7773493268275051,0.7794117647058824,0.23529411764705876,0.84375,0.8352941176470589,0.84375,0.5,0.5
2714,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [23, 0, 150, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7941176470588235,0.7936688311688311,0.7941176470588235,0.17647058823529405,0.84375,0.8352941176470589,0.84375,0.5,0.5
2715,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [23, 0, 150, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.8088235294117647,0.809767316017316,0.8088235294117647,0.11764705882352944,0.84375,0.8352941176470589,0.84375,0.5,0.5
2716,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [23, 0, 150, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7941176470588235,0.7936688311688311,0.7941176470588235,0.17647058823529405,0.84375,0.8352941176470589,0.84375,0.5,0.5
2717,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [23, 0, 150, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7941176470588235,0.7936688311688311,0.7941176470588235,0.17647058823529405,0.8125,0.8041666666666667,0.8125,0.5,0.5
2718,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [23, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",2,0.8235294117647058,0.8244453463203463,0.8235294117647058,0.11764705882352944,0.78125,0.7725490196078432,0.78125,0.5,0.5
2719,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [23, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7941176470588235,0.7916666666666666,0.7941176470588235,0.23529411764705876,0.8125,0.8031746031746032,0.8125,0.5,0.5
2720,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [23, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.8088235294117647,0.8081842414385109,0.8088235294117647,0.17647058823529405,0.8125,0.8031746031746032,0.8125,0.5,0.5
2721,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [23, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.8235294117647058,0.8244453463203463,0.8235294117647058,0.11764705882352944,0.8125,0.8031746031746032,0.8125,0.5,0.5
2722,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [23, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.8088235294117647,0.8081842414385109,0.8088235294117647,0.17647058823529405,0.8125,0.8031746031746032,0.8125,0.5,0.5
2723,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [23, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.8088235294117647,0.8081842414385109,0.8088235294117647,0.17647058823529405,0.78125,0.7725490196078432,0.78125,0.5,0.5
2724,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [27, 0, 50, 10], ""arr"": [9, 0, 15], ""nsr"": null}",2,0.7941176470588235,0.794901508990693,0.7941176470588235,0.11764705882352944,0.8125,0.8041666666666667,0.8125,0.5,0.5
2725,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [27, 0, 50, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7647058823529411,0.762892316017316,0.7647058823529411,0.23529411764705876,0.84375,0.8352941176470589,0.84375,0.5,0.5
2726,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [27, 0, 50, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7794117647058824,0.7789908008658009,0.7794117647058824,0.17647058823529405,0.84375,0.8352941176470589,0.84375,0.5,0.5
2727,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [27, 0, 50, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7941176470588235,0.794901508990693,0.7941176470588235,0.11764705882352944,0.84375,0.8352941176470589,0.84375,0.5,0.5
2728,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [27, 0, 50, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7794117647058824,0.7789908008658009,0.7794117647058824,0.17647058823529405,0.84375,0.8352941176470589,0.84375,0.5,0.5
2729,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [27, 0, 50, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7794117647058824,0.7789908008658009,0.7794117647058824,0.17647058823529405,0.8125,0.8041666666666667,0.8125,0.5,0.5
2730,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [27, 0, 150, 5], ""arr"": [9, 0, 15], ""nsr"": null}",2,0.7794117647058824,0.7797619047619048,0.7794117647058824,0.17647058823529405,0.8125,0.8041666666666667,0.8125,0.5,0.5
2731,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [27, 0, 150, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.75,0.7482142857142857,0.75,0.23529411764705876,0.84375,0.8352941176470589,0.84375,0.5,0.5
2732,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [27, 0, 150, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7647058823529411,0.7640665943796874,0.7647058823529411,0.17647058823529405,0.84375,0.8352941176470589,0.84375,0.5,0.5
2733,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [27, 0, 150, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7794117647058824,0.7797619047619048,0.7794117647058824,0.17647058823529405,0.84375,0.8352941176470589,0.84375,0.5,0.5
2734,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [27, 0, 150, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7647058823529411,0.7640665943796874,0.7647058823529411,0.17647058823529405,0.84375,0.8352941176470589,0.84375,0.5,0.5
2735,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [27, 0, 150, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7647058823529411,0.7640665943796874,0.7647058823529411,0.17647058823529405,0.8125,0.8041666666666667,0.8125,0.5,0.5
2736,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [27, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",2,0.7941176470588235,0.794901508990693,0.7941176470588235,0.11764705882352944,0.78125,0.7725490196078432,0.78125,0.5,0.5
2737,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [27, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7647058823529411,0.762892316017316,0.7647058823529411,0.23529411764705876,0.8125,0.8031746031746032,0.8125,0.5,0.5
2738,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [27, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7794117647058824,0.7789908008658009,0.7794117647058824,0.17647058823529405,0.8125,0.8031746031746032,0.8125,0.5,0.5
2739,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [27, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7941176470588235,0.794901508990693,0.7941176470588235,0.11764705882352944,0.8125,0.8031746031746032,0.8125,0.5,0.5
2740,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [27, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7794117647058824,0.7789908008658009,0.7794117647058824,0.17647058823529405,0.8125,0.8031746031746032,0.8125,0.5,0.5
2741,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [27, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7794117647058824,0.7789908008658009,0.7794117647058824,0.17647058823529405,0.78125,0.7725490196078432,0.78125,0.5,0.5
2742,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [28, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",2,0.7794117647058824,0.7797619047619048,0.7794117647058824,0.17647058823529405,0.78125,0.7725490196078432,0.78125,0.5,0.5
2743,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [28, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.75,0.7482142857142857,0.75,0.23529411764705876,0.8125,0.8031746031746032,0.8125,0.5,0.5
2744,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [28, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7647058823529411,0.7640665943796874,0.7647058823529411,0.17647058823529405,0.8125,0.8031746031746032,0.8125,0.5,0.5
2745,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [28, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7794117647058824,0.7797619047619048,0.7794117647058824,0.17647058823529405,0.8125,0.8031746031746032,0.8125,0.5,0.5
2746,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [28, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7647058823529411,0.7640665943796874,0.7647058823529411,0.17647058823529405,0.8125,0.8031746031746032,0.8125,0.5,0.5
2747,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [28, 0, 150, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7647058823529411,0.7640665943796874,0.7647058823529411,0.17647058823529405,0.78125,0.7725490196078432,0.78125,0.5,0.5
2748,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [29, 0, 30, 10], ""arr"": [9, 0, 15], ""nsr"": null}",2,0.7647058823529411,0.7642583470169677,0.7647058823529411,0.23529411764705876,0.8125,0.8041666666666667,0.8125,0.5,0.5
2749,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [29, 0, 30, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7352941176470589,0.7332316797686816,0.7352941176470589,0.23529411764705876,0.84375,0.8352941176470589,0.84375,0.5,0.5
2750,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [29, 0, 30, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.75,0.7488095238095238,0.75,0.23529411764705876,0.84375,0.8352941176470589,0.84375,0.5,0.5
2751,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [29, 0, 30, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7647058823529411,0.7642583470169677,0.7647058823529411,0.23529411764705876,0.84375,0.8352941176470589,0.84375,0.5,0.5
2752,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [29, 0, 30, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.75,0.7488095238095238,0.75,0.23529411764705876,0.84375,0.8352941176470589,0.84375,0.5,0.5
2753,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [29, 0, 30, 10], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.75,0.7488095238095238,0.75,0.23529411764705876,0.8125,0.8041666666666667,0.8125,0.5,0.5
2754,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [29, 0, 150, 5], ""arr"": [9, 0, 15], ""nsr"": null}",2,0.7647058823529411,0.7642583470169677,0.7647058823529411,0.23529411764705876,0.8125,0.8041666666666667,0.8125,0.5,0.5
2755,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [29, 0, 150, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.7352941176470589,0.7332316797686816,0.7352941176470589,0.23529411764705876,0.84375,0.8352941176470589,0.84375,0.5,0.5
2756,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [29, 0, 150, 5], ""arr"": [9, 0, 15], ""nsr"": null}",3,0.75,0.7488095238095238,0.75,0.23529411764705876,0.84375,0.8352941176470589,0.84375,0.5,0.5
